prefix,n_spins,JZ,h,meanEnergy,stdEnergy,meanEnergyVariance,stdEnergyVariance
ising,10,1,0.6228265306122449,-25.23281190992662,0.01363025545615127,0.09230227724915553,0.09163644545206434
ising,10,1,0.6330204081632653,-24.43468372652333,0.0012525888449300047,4.979886336032823,0.0024062066280520038
ising,10,1,0.6432142857142857,-25.273721274971646,0.013541498751892584,0.09088982779270133,0.09053247148116292
ising,10,1,0.6534081632653062,-24.470168369415845,8.306134461131491e-10,4.899858630478421,9.728849767475914e-09
ising,10,1,0.6636020408163266,-24.4796513756783,0.013453217458153267,4.937200684980337,0.06697169770613008
ising,10,1,0.673795918367347,-25.2805313413362,0.02791952769078251,0.44161788423430304,0.18204685470167847
ising,10,1,0.6839897959183674,-25.36650582934283,0.00029752260332885464,0.0001484035079888222,2.9016987661834978e-05
ising,10,1,0.6941836734693878,-25.335047749767437,0.02621171011293778,0.34968738035308666,0.17055134932071647
ising,10,1,0.7043775510204082,-25.350406023123014,0.02892591663537646,0.4366559344396331,0.1864859438412815
ising,10,1,0.7145714285714286,-25.394583136546984,0.025093910727438197,0.3112949587520197,0.2391982742356266
ising,10,1,0.724765306122449,-25.450239473698296,0.00022369715529638108,0.0012104625695655298,0.00015072724908550105
ising,10,1,0.7349591836734695,-24.65677963915251,0.0004475558207964728,4.669531046539475,0.0007948907561492954
ising,10,1,0.7451530612244899,-24.693929907157464,0.0027177149099578348,4.673824402630135,0.0054320798239397994
ising,10,1,0.7553469387755103,-25.470640693806367,0.02189670865353326,0.25339959795199085,0.14033687561253938
ising,10,1,0.7655408163265306,-25.51334915111002,0.01817272539010557,0.19208996081065896,0.1167204600506204
ising,10,1,0.775734693877551,-25.46483257369459,0.02910096557901194,0.49939423530225285,0.1824772217905683
ising,10,1,0.7859285714285714,-25.545565518138176,0.018019947809973062,0.16595844577162702,0.11490208864669617
ising,10,1,0.7961224489795918,-24.783038174364727,9.604678997242046e-10,4.478854643858716,1.0747913577104966e-08
ising,10,1,0.8063163265306122,-25.54824409855367,0.026807166750876247,0.4071293084944613,0.16782972953768313
ising,10,1,0.8165102040816327,-25.594510536665496,0.02147982283922241,0.24370936503169952,0.13513345380832273
ising,10,1,0.8267040816326531,-25.571819594879265,0.03293995944009157,0.6492753135255925,0.20335123331506688
ising,10,1,0.8368979591836735,-25.586302526903207,0.03277016752551171,0.5575765410009249,0.2016464923773231
ising,10,1,0.8470918367346939,-25.56645684100431,0.03713127428749962,0.7860717485518587,0.22484339479299045
ising,10,1,0.8572857142857143,-25.723425505183837,0.012918093167214163,0.0863589151055603,0.07989204228623627
ising,10,1,0.8674795918367347,-25.5994050695478,0.041403538481571515,0.7753850513898851,0.24714944329185531
ising,10,1,0.8776734693877551,-25.73773042454905,0.02483581341759737,0.3254425060874251,0.15233014837516387
ising,10,1,0.8878673469387756,-25.70174562949149,0.02736716363931081,0.4204953295918183,0.16180828429511476
ising,10,1,0.8980612244897959,-24.99562214427638,0.017391414674646687,4.32540514031596,0.08006435292952266
ising,10,1,0.9082551020408164,-25.031107275984123,0.012466713297642247,4.2396732190800375,0.05750994217685133
ising,10,1,0.9184489795918368,-25.77600765247602,0.02586747238761507,0.3792534326801256,0.15631455096702407
ising,10,1,0.9286428571428572,-25.78297870136832,0.028600787416065115,0.45104646388280456,0.17080628124590713
ising,10,1,0.9388367346938776,-25.123446479970596,0.001291974026013577,4.119345833509217,0.0022810195758763033
ising,10,1,0.9490306122448979,-25.873456806047106,0.01710564293550589,0.1495303789297598,0.10354915521122733
ising,10,1,0.9592244897959183,-25.850495844430753,0.02634818462607859,0.37021497886768623,0.15641141508309858
ising,10,1,0.9694183673469388,-25.595973099764258,0.024922405045982414,1.12096052713746,0.18458865479266573
ising,10,1,0.9796122448979592,-25.204127568853423,3.591890410249245e-09,3.991199530674974,3.7961935091872656e-08
ising,10,1,0.9898061224489796,-25.951429132617537,0.016509345841377764,0.13655007764039043,0.08474975190801368
ising,10,1,1.0,-25.97882601602052,0.01718142535955393,0.14499703637125813,0.10192184394614338
ising,20,1,2.0,-63.20187754432398,0.05237897662378877,7.780079990744796,0.40496249755412594
ising,20,1,3.0,-68.02926749353604,0.04349295959970545,1.863048309884072,0.3267734703119348
ising,20,1,4.0,-74.84745874080947,0.15747412883990602,13.820879271868176,2.854115634123249
ising,20,1,5.0,-91.35824190105842,0.07929315196472705,3.6971098176294865,0.24722453076378104
ising,20,1,6.0,-113.39401422945623,0.04675498748219646,1.286454008263632,0.07441146532783398
ising,20,1,7.0,-134.65964438280574,0.04210485312222673,1.053566784125724,0.06383874256914603
ising,20,1,8.0,-155.49709989158927,0.04230115456796443,0.9129553110678479,0.053527451099608485
ising,20,1,9.0,-175.9369953847273,0.037315165975032046,0.7224637451826964,0.04647261311182197
ising,20,1,10.0,-196.37154027430822,0.03408028607566431,0.6327902177168333,0.039153361808235095
ising,20,1,11.0,-217.09105720476322,0.03156838870734777,0.5227710878064293,0.03403621642747643
ising,20,1,12.0,-237.3886223206096,0.02836845962481265,0.40141349772424767,0.023101946172314012
ising,20,1,13.0,-257.5714696046929,0.026229603611223368,0.37459025207205116,0.022111108985180525
ising,20,1,14.0,-277.8573575045697,0.024466606783094442,0.29986432256710077,0.018966263039306177
ising,20,1,15.0,-298.0303670224638,0.02323135413699487,0.26190415358737984,0.017524975319751786
ising,20,1,16.0,-317.9255128640826,0.022827145867450188,0.24287886673445475,0.014869074448173796
ising,20,1,17.0,-338.0881719942505,0.020787479310886165,0.2271818913868981,0.013787781285968154
ising,20,1,18.0,-358.30343563422775,0.021086202572112817,0.20553117239124868,0.011700237728183823
ising,20,1,19.0,-378.4647737899876,0.018084113065053146,0.16069681631315258,0.010389962241436273
ising,20,1,20.0,-398.8225144112591,0.017832604762104003,0.16428260797681105,0.01025401051341921
ising,20,1,21.0,-418.7513898866893,0.015344303075397445,0.13113956384152045,0.008261078347081086
ising,20,1,22.0,-438.73112767770493,0.016666077128423527,0.14200514833419767,0.00943898072580489
ising,20,1,23.0,-458.7257786482501,0.015556408847143174,0.12167765761154084,0.007159141594211825
ising,20,1,24.0,-478.7343837367022,0.015909154668653194,0.13635577569593355,0.009639665050099222
ising,20,1,25.0,-498.82019776361744,0.015215132998326143,0.10740803549511346,0.0068295031137358304
ising,20,1,26.0,-518.8695221880647,0.014905077592308516,0.10837817896489399,0.008233759796631112
ising,20,1,27.0,-538.9165568328431,0.012962112068616052,0.09231713767612043,0.0062709187707239815
ising,20,1,28.0,-558.8957717062976,0.013878841128040643,0.11022551265414446,0.0073019683973983614
ising,20,1,29.0,-579.0203543428411,0.012971032320969023,0.08588651129503172,0.0050725636217068696
ising,20,1,30.0,-599.1217239865338,0.013044391818300945,0.09295962540147033,0.006215628040946904
ising,20,1,31.0,-619.0598602372543,0.012603454190293864,0.09391862764677543,0.00606931694461328
ising,20,1,32.0,-639.1544860507308,0.012452546958577355,0.07977722290805961,0.004686765594678087
ising,20,1,33.0,-659.198896690509,0.011093538670073195,0.0636027559119559,0.0036155732307226332
ising,20,1,34.0,-679.1481229901572,0.010984997373639085,0.06966728962396132,0.004347469510640928
ising,20,1,35.0,-699.2190372666822,0.011448219932461545,0.0737303608865378,0.004490619064011321
ising,20,1,36.0,-719.2755352859001,0.011219303664367674,0.06453864154882363,0.004007090431034812
ising,20,1,37.0,-739.2041025153433,0.011367829337474506,0.06689869064941431,0.004157296090191125
ising,20,1,38.0,-759.3000708753184,0.00974926052348367,0.05899840977219799,0.0037276618123855926
ising,20,1,39.0,-779.3360285765943,0.009588076075832511,0.05818143975483484,0.0033474112986297444
ising,20,1,40.0,-799.3057276446414,0.010543222658756506,0.06222219557856288,0.0039423754660366656
ising,20,1,41.0,-819.3415875536825,0.01023532772127068,0.05802897623632243,0.005037558996768526
ising,20,1,42.0,-839.3441220711568,0.009858603708370328,0.056342282288992816,0.003149730051681503
ising,20,1,43.0,-859.337061566217,0.009492063071183792,0.05257214942140566,0.0031424382113994184
ising,20,1,44.0,-879.3364273701796,0.009644898260587521,0.05468932583104271,0.003668894825269138
ising,20,1,45.0,-899.3955027842562,0.009355809091395852,0.05590353804057065,0.0030940512679079667
ising,20,1,46.0,-919.3686593669321,0.008591291656010193,0.04546840333633595,0.0025491202879244024
ising,20,1,47.0,-939.4310786621436,0.009403926092142448,0.052392979304778764,0.003400519399717742
ising,20,1,48.0,-959.4382152601813,0.008866382667095362,0.05151370024750536,0.0035816543493141146
ising,20,1,49.0,-979.4649574537573,0.009922858745155123,0.05028222315562256,0.0028939031280811175
ising,20,1,50.0,-999.4893762433892,0.008829456153801839,0.0466465800299624,0.0029116547322859906
ising,20,1,51.0,-1019.4540169864529,0.008870920534230529,0.048250887176153306,0.0026769369456959317
ising,20,1,52.0,-1039.4412591854546,0.0092026745350646,0.047987786445927924,0.0025773077652064386
ising,20,1,53.0,-1059.478352897224,0.00901960102532093,0.04677758459039316,0.0025965816985230794
ising,20,1,54.0,-1079.520996323198,0.008980658245270251,0.04316422527917758,0.0026128088310746205
ising,20,1,55.0,-1099.4048175872902,0.009511694240320868,0.05078407267157534,0.003172935902473636
ising,20,1,56.0,-1119.530232666565,0.009072357805408778,0.04554462827929377,0.0025657483518137384
ising,20,1,57.0,-1139.5061973837871,0.009138682867407912,0.04952831112745905,0.0032623651743810995
ising,20,1,58.0,-1159.5584829260197,0.008493350717518017,0.04222305816678571,0.002675930404551584
ising,20,1,59.0,-1179.4927459942955,0.008444758218527724,0.04740802856502607,0.002526361827128826
ising,20,1,60.0,-1199.558235361828,0.00837619254705214,0.04362912899239614,0.0023274055482520608
ising,20,1,61.0,-1219.5493814524311,0.008702276409853176,0.04516850781194843,0.0024917122966233753
ising,20,1,62.0,-1239.5347812054076,0.008208866977633062,0.045316692562423475,0.002444766261836089
ising,20,1,63.0,-1259.5371666254036,0.00775771595019188,0.04336523880490095,0.0024911305084560167
ising,20,1,64.0,-1279.5202296962389,0.008708680423871202,0.045179010709866026,0.002384795056298116
ising,20,1,65.0,-1299.606832509247,0.008231333421508946,0.042081168767737404,0.002419354749975236
ising,20,1,66.0,-1319.5742381122109,0.007580481792316766,0.03788104456451431,0.001958818398317773
ising,20,1,67.0,-1339.5350237756952,0.008124727548868312,0.04582016206024629,0.0024490924446437987
ising,20,1,68.0,-1359.5856859653154,0.008598328199800335,0.04704615902374294,0.00296092000308064
ising,20,1,69.0,-1379.6246112689037,0.008547005360884012,0.043787634387351004,0.0025696617435426233
ising,20,1,70.0,-1399.5875145021976,0.00842414507201863,0.04525095794167286,0.0025682400103047205
ising,20,1,71.0,-1419.6036432573821,0.0082406653109365,0.04159474883669699,0.002106453480404434
ising,20,1,72.0,-1439.5644963125985,0.008295794256427146,0.04385459536093145,0.0023728826521476594
ising,20,1,73.0,-1459.6092134289036,0.00739591097461761,0.042509186899859844,0.0023682976525268747
ising,20,1,74.0,-1479.630978894459,0.008033120353828272,0.04856948041847206,0.0024943181331660543
ising,20,1,75.0,-1499.5793478535547,0.008348504805498555,0.04594658847672929,0.002809597294251769
ising,20,1,76.0,-1519.6280951078106,0.008756773133302963,0.04762310096971323,0.002960256110828879
ising,20,1,77.0,-1539.625189174451,0.008159474179057456,0.04346921745584979,0.0022063941129572837
ising,20,1,78.0,-1559.668820944295,0.007952188257440769,0.04489510345360244,0.002375369024508622
ising,20,1,79.0,-1579.6985045964016,0.009397131192048415,0.059286437179456794,0.0033992445878723685
ising,20,1,80.0,-1599.6622500503345,0.008699653647705821,0.04591667722288832,0.0024269629109129583
ising,20,1,81.0,-1619.6762924624513,0.008331268618523648,0.05091954439394056,0.0030315316717989134
ising,20,1,82.0,-1639.6634559795987,0.00775322942901365,0.045206719600534837,0.0027579334926713596
ising,20,1,83.0,-1659.7230892316293,0.008294289836499744,0.05082064676334531,0.0024516882768947706
ising,20,1,84.0,-1679.6669940020363,0.008250626918635649,0.05195112775031277,0.002628819353240965
ising,20,1,85.0,-1699.6817940749643,0.008113347879048804,0.051043250858651766,0.002508149257574748
ising,20,1,86.0,-1719.685424238708,0.008991175696732382,0.05726192524338799,0.0035828508428853625
ising,20,1,87.0,-1739.6281526285397,0.009887841216646258,0.06124656238675183,0.0035609242766941667
ising,20,1,88.0,-1759.6711193405804,0.008478303879411028,0.05428184715365203,0.002908366726538534
ising,20,1,89.0,-1779.6559288190806,0.008165528848260448,0.050548771920511465,0.0025306233566966306
ising,20,1,90.0,-1799.7454995169583,0.00898384189193064,0.056226589440780794,0.003474522956795386
ising,20,1,91.0,-1819.67397663068,0.009014303886826815,0.055235594204191954,0.0031302238934815775
ising,20,1,92.0,-1839.6666982159422,0.008761911770365722,0.05335562399747151,0.0028794058071900074
ising,20,1,93.0,-1859.7288100597684,0.009187201398535709,0.05701617054473779,0.0032317421791119615
ising,20,1,94.0,-1879.672610439363,0.008454976680787082,0.055645347275698115,0.002796926226556748
ising,20,1,95.0,-1899.6834004054067,0.009738019809829013,0.05949881944536034,0.003667126880358885
ising,20,1,96.0,-1919.6943581595335,0.008827339900228196,0.055167095435927654,0.003200189007917586
ising,20,1,97.0,-1939.6897874127417,0.009071504201357994,0.062222132754772265,0.0034464965959580185
ising,20,1,98.0,-1959.686750660914,0.00881641431372491,0.05435617069658041,0.0028895759195751635
ising,20,1,99.0,-1979.687454327438,0.009144252790304414,0.06310366465533528,0.0034782851623398133
ising,20,1,0.001,-57.60006250213574,0.09208412392101678,38.272863858146195,1.1427927936343407
ising,20,1,0.011193877551020408,-52.90832558704102,0.04445999870440228,16.918070002917407,0.6667067177535121
ising,20,1,0.021387755102040815,-51.99248321623435,0.03384230749511754,17.24320263434577,0.4426625667408628
ising,20,1,0.03158163265306123,-51.97267948953056,0.04343751438923664,17.60758687384724,0.46074589337728844
ising,20,1,0.041775510204081635,-54.58144615617759,0.061302616438696673,25.54209650435385,0.5789756431377509
ising,20,1,0.051969387755102035,-52.090911210383794,0.04447694826079745,17.318357512625074,0.4659169752204466
ising,20,1,0.07235714285714286,-55.033907880006595,0.05319719997935395,23.98471513289668,0.41804032154869164
ising,20,1,0.08255102040816327,-54.964743669059345,0.05605046689751349,24.271350375922342,0.467063164948675
ising,20,1,0.09274489795918367,-54.99242479674152,0.05804887664250284,41.64874588537455,0.7144857037191185
ising,20,1,0.10293877551020407,-55.99406086682866,0.06377051017652793,18.127629736476237,0.6458903711054886
ising,20,1,0.1131326530612245,-38.62222959183692,0.0,16.261462548391908,0.0
ising,20,1,0.12332653061224493,-53.46483330620744,0.03185228710854323,30.384367391085867,0.389157025816113
ising,20,1,0.13352040816326533,-54.88725883169164,0.06457448598723128,39.578190783610154,1.160590092080108
ising,20,1,0.1437142857142857,-56.38653394517412,0.06026418440881201,2.0487292211843027,0.7037890456668567
ising,20,1,0.15390816326530612,-55.46304373233009,0.04713821198870834,22.72197219932672,0.38699688832132223
ising,20,1,0.16410204081632654,-54.618158907028885,0.03577445590409773,12.770703888170074,0.5302596592563855
ising,20,1,0.17429591836734695,-54.66406794113857,0.031433071807609736,27.044088712789605,0.4548296678625787
ising,20,1,0.18448979591836734,-56.11475737197052,0.052184847268470315,18.090053644266135,0.4965856067140488
ising,20,1,0.19468367346938772,-50.01201822102978,0.12496008734678223,27.062420963237223,0.39667677580225763
ising,20,1,0.20487755102040814,-52.591747823996144,0.04426922351953126,18.970053419961367,0.4972475122932237
ising,20,1,0.21507142857142855,-54.904196626757994,0.024347834150742074,11.540680853029137,0.2942646305252507
ising,20,1,0.22526530612244897,-57.52307258320444,0.04477718431811544,24.23239937378882,0.5648095206275298
ising,20,1,0.2354591836734694,-53.85845861524433,0.046162897266111606,16.613680152507172,0.6170264924350142
ising,20,1,0.24565306122448985,-58.619831315968185,0.046266869684889925,26.847786674073696,0.5491478965550542
ising,20,1,0.25584693877551024,-54.94679202800289,0.05078965800205717,13.172522720191322,0.6676320518215243
ising,20,1,0.26604081632653065,-55.898949073364996,0.04665737902824573,23.430886048617538,0.7333445862306862
ising,20,1,0.276234693877551,-54.924932018365865,0.05462473455093895,14.695503384973838,0.7586100678621421
ising,20,1,0.2864285714285714,-55.7438257695747,0.07810873268048532,37.03162946344407,0.7692733279831778
ising,20,1,0.29662244897959184,-54.291586314940545,0.033437122479746055,13.889219574512627,0.2836421007703876
ising,20,1,0.30681632653061225,-58.64826746085301,0.07554509276086278,29.713932201142445,1.0428849560794906
ising,20,1,0.31701020408163266,-54.912976887845204,0.05628792401877348,31.06891477637296,0.8160249002336575
ising,20,1,0.3272040816326531,-57.15940058938699,0.04958957826848172,1.25862273871346,0.4400070540019159
ising,20,1,0.3373979591836735,-57.03643618334793,0.05297697420821979,16.508718279408825,0.5357764679500434
ising,20,1,0.3475918367346939,-55.44319552505945,0.03799748035628639,25.526958345578727,0.695498514425594
ising,20,1,0.3577857142857143,-56.23583061442525,0.050640578298745215,33.4737635263368,0.49275704911143037
ising,20,1,0.3679795918367347,-56.44888554783189,0.03834096212320913,7.020607601410695,0.3859409730185332
ising,20,1,0.3781734693877552,-53.51464674922548,0.044843948386482896,26.643655966155812,0.4415217152645775
ising,20,1,0.3883673469387755,-56.41489036284743,0.0466598857946738,20.67473208580573,0.5485382012647297
ising,20,1,0.3985612244897959,-53.53824034994277,0.0642142545088899,17.617030912260766,0.762947180843368
ising,20,1,0.4087551020408163,-54.21067038514696,0.06252873746014932,18.885909473603025,0.6907638449471178
ising,20,1,0.4189489795918368,-56.574234401204905,0.05064174694199553,21.456170434108493,0.7578185869961294
ising,20,1,0.4291428571428572,-57.471209409972325,0.06949394218733691,2.500851552370076,0.7110218096135758
ising,20,1,0.4393367346938776,-55.85509215064668,0.0375385842478234,10.710192972654113,0.40798574115062763
ising,20,1,0.44953061224489793,-55.73682850284115,0.04743598782785257,12.843731362159128,0.5477657387611643
ising,20,1,0.4597244897959184,-58.521704448546686,0.050414682024204543,21.533399783478885,0.9168114006592233
ising,20,1,0.4699183673469388,-57.37918835810281,0.07537806143335485,17.465588853949836,1.0202315143328387
ising,20,1,0.4801122448979592,-61.26485331697816,0.03674807109446086,14.139432086901927,0.3625358217974533
ising,20,1,0.4903061224489797,-58.53036602741547,0.057499293141659,20.37019997224609,0.561505358527669
ising,20,1,0.5005,-55.339071000858226,0.019855038336045506,11.812749669239674,0.1785908079865968
ising,20,1,0.5106938775510205,-54.67786021492186,0.0721755808136644,20.585216751897903,1.1418596063613857
ising,20,1,0.5208877551020409,-56.154647753995356,0.03758189469424078,11.420822082155606,0.4722307560760294
ising,20,1,0.5310816326530613,-56.230718519412605,0.037777710529715444,22.94914188337647,0.4312199291420251
ising,20,1,0.5412755102040817,-56.28100069081722,0.039758578304171656,10.78045001766068,0.48401868134550474
ising,20,1,0.551469387755102,-55.41970221476522,0.03825976577884122,13.255117513640316,0.41396473703390463
ising,20,1,0.5616632653061224,-55.36597844105931,0.04517078615817013,14.813208282784132,0.5695067135897317
ising,20,1,0.5718571428571428,-55.55735214478423,0.04937489803361142,12.327229321824168,0.4555613890298456
ising,20,1,0.5820510204081633,-58.215624279096545,0.044224831180409346,0.9961623855400517,0.4858345716765275
ising,20,1,0.5922448979591837,-58.198724633882996,0.04857798737611661,12.930534135215304,0.4239210671889603
ising,20,1,0.6024387755102041,-58.49875928359474,0.04707245835464211,13.712016814847253,0.34651201476764193
ising,20,1,0.6126326530612245,-57.45228196566838,0.03816436127446038,6.809107194550169,0.403360937315712
ising,20,1,0.6228265306122449,-55.86416329981943,0.032107842074309806,11.710042519351013,0.35699602098249694
ising,20,1,0.6330204081632653,-54.126850153086565,0.04165486822086552,12.076449274853484,0.32351506677311975
ising,20,1,0.6432142857142857,-56.972023301417735,0.04859481141288087,21.685473113003646,0.29270046218601237
ising,20,1,0.6534081632653062,-57.56435299098982,0.04620487616621917,18.630505162168177,0.5843157086929641
ising,20,1,0.6636020408163266,-59.117465767134945,0.06262978683407351,19.065760320281676,0.7374063345545062
ising,20,1,0.673795918367347,-55.11311762580322,0.04191847818008639,13.608540647512473,0.46510151388515525
ising,20,1,0.6839897959183674,-57.78620076728569,0.03282154843175423,17.036201986081736,0.3439295779518685
ising,20,1,0.6941836734693878,-55.15841373927206,0.05179823651288152,13.564184273653684,0.485644482423451
ising,20,1,0.7043775510204082,-59.0261285380616,0.06590878583922295,20.934419687694334,0.9746812892303521
ising,20,1,0.7145714285714286,-57.849143143377866,0.03968511100405231,17.72552723684311,0.48401371885543176
ising,20,1,0.724765306122449,-55.4507353016611,0.0460097931280639,22.445404553251834,0.35579342554714727
ising,20,1,0.7349591836734695,-57.15574559537062,0.04905047196693477,9.362660642705086,0.4773718005674891
ising,20,1,0.7451530612244899,-57.2331705548321,0.03658655784804721,9.233833057380394,0.396297169577739
ising,20,1,0.7553469387755103,-58.02383820369832,0.04953762894182216,6.079064512457309,0.5177247533410619
ising,20,1,0.7655408163265306,-59.63501634797517,0.043714694914906115,16.958092905835326,0.5046840576036137
ising,20,1,0.775734693877551,-56.48757841828505,0.03806255278156751,11.125840795519347,0.2815880740495524
ising,20,1,0.7859285714285714,-58.92574643361368,0.049332267303206126,11.831436534689718,0.41128601487766525
ising,20,1,0.7961224489795918,-59.018266951837035,0.0426608095169123,21.459219860590494,0.5305426739492826
ising,20,1,0.8063163265306122,-57.483389654614555,0.03482674472901479,19.848708099937348,0.5026381955176622
ising,20,1,0.8165102040816327,-57.55881774212351,0.03619396729648575,8.41629157443328,0.2790374939164986
ising,20,1,0.8267040816326531,-58.27410342805176,0.051781547489870426,17.003001979338705,0.5889138518419857
ising,20,1,0.8368979591836735,-56.82016648684372,0.04603315243911238,10.178802196907162,0.28643931601599404
ising,20,1,0.8470918367346939,-59.281062992036865,0.03794385720498472,11.02739947209101,0.4168012933688206
ising,20,1,0.8572857142857143,-59.84728508199244,0.0529570267015903,3.2826692901993404,0.42691498217963597
ising,20,1,0.8674795918367347,-55.980443580739035,0.05415056053316143,12.620262218767063,0.4531014443664047
ising,20,1,0.8776734693877551,-57.74200517529718,0.04958558352319855,8.809414317378252,0.39730653987611203
ising,20,1,0.8878673469387756,-57.76688330671402,0.042659844906207334,9.645843467645,0.44694747133751117
ising,20,1,0.8980612244897959,-57.09561547192164,0.03921572067325081,19.503222674329862,0.33004790884389734
ising,20,1,0.9184489795918368,-56.71418442147507,0.04182078375494824,13.693336015948093,0.407321751241755
ising,20,1,0.9286428571428572,-57.94387102413904,0.04803195688527594,8.993833993251785,0.4484104951347957
ising,20,1,0.9388367346938776,-58.04305462052747,0.03873596841058685,27.861981233304988,0.5379733164700329
ising,20,1,0.9490306122448979,-61.17139526805491,0.038368309461910534,18.516970111918425,0.6244696924761799
ising,20,1,0.9592244897959183,-59.67918884832072,0.040889368448842556,20.547925249287122,0.5967781034310277
ising,20,1,0.9694183673469388,-57.52800186641625,0.025283826259826676,18.45655458920156,0.23617087615949464
ising,20,1,0.9796122448979592,-59.03415521138862,0.03268626825551054,13.90617118342957,0.29546608492234383
ising,20,1,0.9898061224489796,-56.71507905415038,0.04326359238650711,11.236627305369565,0.4277631373934321
ising,20,1,1.0,-58.90725807915676,0.0610990231104777,6.491428586294536,0.43361645589816233
ising,40,1,2.0,-131.6777578175268,0.05244268488196206,7.0971154171906905,0.4672194894914454
ising,40,1,3.0,-147.34183548786876,0.7880869347652901,384.17602546596885,92.40289152275776
ising,40,1,4.0,-172.23631878315092,0.274204458324172,38.2739458802653,2.3639246604624407
ising,40,1,5.0,-206.49471900069665,0.27363377145388557,35.75037543001761,2.1952347417401437
ising,40,1,6.0,-242.70315578689124,0.2023087326532487,20.663694812098637,1.3595924552296983
ising,40,1,7.0,-281.9878521871675,0.1456713962342635,9.516639770824765,0.6184935160421354
ising,40,1,8.0,-319.22959957765556,0.17078648973658075,13.48582591219763,1.029787153854515
ising,40,1,9.0,-359.1507936075291,0.12408563720042608,7.411631301165224,0.5793546282484509
ising,40,1,10.0,-398.5380915059136,0.12067176986523911,6.787977307454203,0.41066813413107045
ising,40,1,11.0,-437.90325483870174,0.11553109434769332,7.406345624370584,0.46993359188403705
ising,40,1,12.0,-477.4816750282629,0.10042612031475417,4.879197642611575,0.3612923444912916
ising,40,1,13.0,-517.1588745066956,0.08344798368663107,3.828328998530947,0.22812874975507005
ising,40,1,14.0,-557.4536441682178,0.07048430334278548,2.5260280036245177,0.15825059403731662
ising,40,1,15.0,-597.1352854173567,0.06547806179666633,2.337685707736572,0.1290261676385375
ising,40,1,16.0,-637.1782942067521,0.0664155538637096,2.1279509724845393,0.13925068884796285
ising,40,1,17.0,-677.4107411440027,0.05401784543443378,1.6778616597687928,0.10453369133835558
ising,40,1,18.0,-717.5496280436878,0.04785112223948212,1.2621516528054917,0.07214315484758034
ising,40,1,19.0,-757.2163271628742,0.0467399716932623,1.3326551068879715,0.07343889727917927
ising,40,1,20.0,-797.7610375573443,0.04010682875769388,0.9301492765515869,0.05417481206835055
ising,40,1,21.0,-837.4475033831234,0.04031119384112448,0.914771185884079,0.04839330090452421
ising,40,1,22.0,-877.4856448358446,0.03656792798169321,0.852856504052045,0.04613664395204734
ising,40,1,23.0,-917.6643662966304,0.03646556110089124,0.7266030203202818,0.04508177210414659
ising,40,1,24.0,-957.7234919613902,0.033918363597722004,0.7022700903658827,0.03457324695730823
ising,40,1,25.0,-997.863423146398,0.030962567622337112,0.5953842050643796,0.029346170127336993
ising,40,1,26.0,-1037.9296415525612,0.03412575525423134,0.7143015534004197,0.03628533621624093
ising,40,1,27.0,-1077.99350500646,0.032146071046803934,0.6535309554415192,0.033120788018382356
ising,40,1,28.0,-1117.9242420740711,0.027965891699661655,0.5567957225701741,0.02935371048790206
ising,40,1,29.0,-1157.9643862543717,0.02862510683231145,0.49290196041301876,0.02517530865292663
ising,40,1,30.0,-1198.0973870064863,0.027818098605098124,0.5245289683474841,0.032049843818924874
ising,40,1,31.0,-1238.1022752951635,0.027573615739972777,0.5196443820587183,0.026023858191537873
ising,40,1,32.0,-1278.1543711137194,0.026344674151107493,0.5059420184677621,0.026202718262185443
ising,40,1,33.0,-1318.2452375480154,0.026973562384676044,0.45596508621676385,0.023444885329790742
ising,40,1,34.0,-1358.3378284195517,0.026587665265942313,0.45983550084244734,0.02280812418211074
ising,40,1,35.0,-1398.2858490199774,0.024451862429345123,0.43483792399142807,0.02286729054663474
ising,40,1,36.0,-1438.4599890129548,0.026696823869437742,0.47017323351735746,0.024664602656454107
ising,40,1,37.0,-1478.4036420157713,0.025537037682716864,0.4270808722563739,0.021763904992841077
ising,40,1,38.0,-1518.4681369735658,0.024984620010163005,0.41309337579426997,0.021044236786652036
ising,40,1,39.0,-1558.532120753648,0.025435176258903534,0.45195501562317686,0.02130113378647707
ising,40,1,40.0,-1598.6112555260179,0.024460741218992228,0.4040129452370905,0.02026719991010102
ising,40,1,41.0,-1638.5772207337022,0.023098458177489636,0.4488064408933246,0.023893513155303286
ising,40,1,42.0,-1678.560634088507,0.026761441064158013,0.4865476174872262,0.023353206733874254
ising,40,1,43.0,-1718.7651898030545,0.02415562995236857,0.36208952731041194,0.017472711227529303
ising,40,1,44.0,-1758.7281933957356,0.02396097715678722,0.4230604181213243,0.02204372225508233
ising,40,1,45.0,-1798.8126775838978,0.022515670592176858,0.3732909997198482,0.01743729309561913
ising,40,1,46.0,-1838.6603733174393,0.026374730856556488,0.479337415523445,0.024811129033389563
ising,40,1,47.0,-1878.7529408303094,0.024834815006711877,0.39332574665477177,0.020341858736204164
ising,40,1,48.0,-1918.7985340418052,0.02521125187648488,0.45306095987161915,0.02228007958117252
ising,40,1,49.0,-1958.7746536662821,0.024753027004148498,0.39754689442078606,0.01975849470521968
ising,40,1,50.0,-1998.8609770133191,0.022324133820235504,0.370690670765873,0.017020537702894686
ising,40,1,51.0,-2038.8817251247558,0.023136875333802875,0.38694961613618517,0.017416109337215147
